state,county,tract_fips,social_vulnerability,resilience,heatwave_eals,heatwave_risk,flood_eals,flood_risk,tornado_eals,tornado_risk,winter_eals,winter_risk
Wisconsin,Green,55045960300,33.509998321533203,83.120002746582031,72.190384479883505,69.337154545022116,84.427038072198599,82.877086999952425,90.664346762911322,87.240165532987675,88.011132771214506,86.096180373876223
Wisconsin,Green,55045960400,83.069999694824219,83.120002746582031,67.846489888907158,72.101983541835139,66.474857317330944,70.407410930885220,86.340391013507954,90.967036103315408,86.289545999013555,89.007277743423870
Wisconsin,Green,55045960500,66.309997558593750,83.120002746582031,65.356882824059937,67.006373971364695,65.623458674871401,67.817390477096524,86.971702660443682,88.808685725158170,84.544472367710270,85.827427103648390
Wisconsin,Green,55045960600,24.440000534057617,83.120002746582031,61.913709279658036,57.132664224896544,36.646546257369003,35.596727393806781,71.132481395704261,66.621081672453968,81.792986823872042,78.389145221899824
Wisconsin,Green,55045960700,23.200000762939453,83.120002746582031,69.314418582802915,64.593540408124440,90.155483007257445,87.977453265471155,81.441553708515073,75.948960662131952,84.953143716090850,81.592779336916706
Wisconsin,Green,55045960800,66.959999084472656,83.120002746582031,67.878197148695307,69.686771631070727,78.886488009958427,80.315606716453402,89.759114047565873,91.308328973029546,86.134532728938169,87.324596870094666
Wisconsin,Green Lake,55047100100,51.540000915527344,74.129997253417969,80.050261878478992,79.402321267183567,51.721586772200958,52.424725300860963,86.881179388909132,86.515958711886981,78.002207764755610,78.190553203634110
Wisconsin,Green Lake,55047100200,66.759986877441406,74.129997253417969,79.304554101979946,80.741330923274518,54.241726753881203,56.570185035437383,79.614629501181497,82.679684155448797,77.202480212321205,79.391618703324923
Wisconsin,Green Lake,55047100300,48.290000915527344,74.129997253417969,79.939873640698039,78.843409599010599,54.460154543532887,54.916044332397853,90.912404039454046,89.823050944203970,77.861286610141619,77.619749797840470
Wisconsin,Green Lake,55047100400,32.650001525878906,74.129997253417969,77.985766963383981,75.039242734148317,56.747774620100053,55.700899015364122,92.468934059087005,89.140465204775722,76.291190079150724,73.988013128478343
Wisconsin,Green Lake,55047100500,52.040000915527344,74.129997253417969,80.370857505225828,79.798316129952909,63.057519317941612,63.900252104837563,92.039830239475194,91.464110735860729,78.311059961951287,78.525900204537891
Wisconsin,Green Lake,55047100600,66.489997863769531,74.129997253417969,84.038330554055008,84.937925129619941,65.972238532541041,68.226466251248624,96.724703448113701,97.219711744280076,81.862273058223920,83.585834562146218
Wisconsin,Iowa,55049950100,13.189999580383301,89.680000305175781,86.403457265659867,79.901774247253016,75.748643633886843,71.302858773724026,85.344635026627941,76.570898539694625,83.401836672381805,77.818341816106170
Wisconsin,Iowa,55049950200,38.500000000000000,89.680000305175781,82.474105737839679,79.883936640821958,69.495267397890885,68.586785901155878,72.304581418041167,70.231413214098851,79.190642835333634,77.565047804785237
Wisconsin,Iowa,55049950300,40.900001525878906,89.680000305175781,83.285576719825258,81.013651714788566,70.760034760551477,70.050658802264181,75.536379774514756,73.821528801788517,79.896422951358716,78.533035247110305
Wisconsin,Iowa,55049950400,30.129999160766602,89.680000305175781,90.457289146722403,87.579080055177656,46.189257110646594,44.980497550302054,92.287887516017918,88.436474337630216,87.898395847523318,85.609808305189546
Wisconsin,Iowa,55049950500,13.510000228881836,89.680000305175781,89.717453084998937,84.065071588260480,75.558400075157948,71.191076440089432,88.664605400829984,80.181230081339478,86.769852267656248,81.828235741806594
Wisconsin,Iowa,55049950600,28.940000534057617,89.680000305175781,84.904995654931071,81.214622080578408,58.141719707823469,56.610616943347758,79.344235313480908,75.222375493507116,81.883411231416019,79.088379393997059
Wisconsin,Iron,55051180100,59.310001373291016,24.530000686645508,38.768583977264718,39.877752937259189,67.658595016088498,69.580935166246491,32.664793501134483,33.717832849735998,86.267233482866331,87.235408837939403
Wisconsin,Iron,55051180200,16.409999847412109,24.530000686645508,31.129483054231155,27.937259192313178,69.330859384174559,65.928982542929177,23.606588213164670,17.679446320696378,77.627592362073415,72.731056461970226
Wisconsin,Iron,55051180300,33.409999847412109,24.530000686645508,35.959555628625786,34.271987822860680,91.117269887497940,90.001427008514483,44.192990912404042,42.013509013937117,84.474011790403267,82.768872187604046
Wisconsin,Jackson,55053960100,78.689987182617188,43.080001831054688,66.141343918077837,70.444275317509394,85.213847852126733,87.502972934405179,78.415490060074532,84.518146791609198,81.110693566949294,84.711982114826625
Wisconsin,Jackson,55053960200,56.340000152587891,43.080001831054688,61.753998637762173,62.331731912667074,81.317377927049819,82.048232887789567,71.886058240556778,73.616990914712460,77.133193977969327,78.269038671930744
Wisconsin,Jackson,55053960300,44.409999847412109,43.080001831054688,69.696080043215829,68.660514674404226,95.770016675669964,95.402654235836934,77.127002974336065,76.443656947153116,83.047185099936584,82.441849403034766
Wisconsin,Jackson,55053960400,61.430000305175781,43.080001831054688,69.278013951194310,70.840270180278736,92.742560537379333,93.140845740379589,78.958629689281807,81.538077343861488,83.110599619512882,84.400418589164246
Wisconsin,Jackson,55053960500,74.269996643066406,43.080001831054688,67.948657726002310,71.424154497455177,79.452521314324628,81.943585596727402,83.102714522519136,87.627836179422530,83.027221269699609,85.751319982875899
Wisconsin,Jefferson,55055100100,50.930000305175781,89.709999084472656,87.667050285365335,86.548066403462869,76.329943396669563,76.394900822908241,93.121406990277563,92.185939209437279,81.131831740141394,81.035056842505824
Wisconsin,Jefferson,55055100200,62.770000457763672,89.709999084472656,80.739601193132444,81.322836892926802,56.633863353453741,58.413404366646049,77.072924136795947,79.195405032583366,73.051177865983988,74.690814821861778
Wisconsin,Jefferson,55055100301,30.079999923706055,89.709999084472656,81.632101839021061,77.949150929933893,66.013340535970116,64.321219616610378,84.380620966130195,80.196689340246394,74.132747727646390,71.519288398420784
Wisconsin,Jefferson,55055100302,61.869998931884766,89.709999084472656,72.624891373276654,73.607477524615888,60.287244286821526,62.042762688484046,75.577526716121369,77.662560053274987,65.560044155295117,67.159777386671735
Wisconsin,Jefferson,55055100400,55.959999084472656,89.709999084472656,89.321699509124642,88.734956951909822,96.821053620499328,96.697664462731296,94.944804316901994,94.598772772677535,82.989642295135866,83.325405508252871
Wisconsin,Jefferson,55055100500,46.599998474121094,89.709999084472656,90.582943842919889,89.310517052751749,71.755877586490357,71.603719735527761,96.283843359471433,95.189792132426390,84.754679756676140,84.002045378870761
Wisconsin,Jefferson,55055100601,6.789999961853027,89.709999084472656,66.559410010099356,56.898396993768728,81.721351903609929,76.050040431907902,70.009757703295278,60.628835085382669,59.351292951593578,50.536317366693616
Wisconsin,Jefferson,55055100602,20.750000000000000,89.709999084472656,80.669140615825441,75.543452409266038,77.561829156586896,74.467250154592591,86.048835541552535,79.684155448794186,73.410526810249664,69.076725491128769
Wisconsin,Jefferson,55055100700,24.729999542236328,89.709999084472656,86.834441130187656,82.672549112876368,88.034619630316840,85.836940493744947,92.511256627596666,87.673024782381205,80.056133593254572,76.510250677829035
Wisconsin,Jefferson,55055100800,18.969999313354492,89.709999084472656,83.747093501186086,78.215525852637597,89.736242572280815,87.085572943918564,87.564218619578895,80.685439756457214,76.466167179463099,71.808257622603804
Wisconsin,Jefferson,55055100900,26.709999084472656,89.709999084472656,82.948540291706792,78.745897350520849,91.507151748596655,89.740997954621122,89.225379433582958,84.320743947105541,75.808535124597782,72.555058745183842
Wisconsin,Jefferson,55055101000,41.159999847412109,89.709999084472656,81.338516100241918,79.056271702421157,74.824435728210076,74.024877515102503,84.332420263105305,82.114826618465486,73.866171876834912,72.708462160490896
Wisconsin,Jefferson,55055101100,53.229999542236328,89.709999084472656,84.390633440589994,83.515673310184084,95.479953965756152,95.327736288826529,89.969551263211116,89.387813347286311,77.363365197172186,77.581696237454210
Wisconsin,Jefferson,55055101201,40.520000457763672,89.709999084472656,72.682434178077372,70.717785282785513,95.407144702538929,94.827094134995008,73.797627584909648,72.107929410645482,65.342790708598542,63.884792845930647
Wisconsin,Jefferson,55055101202,4.579999923706055,89.709999084472656,66.508913263029328,55.709223231698616,68.468891655118952,61.658659563335391,67.006030966012631,57.064881320458547,59.004861779834187,49.147362412595733
Wisconsin,Jefferson,55055101300,49.959999084472656,89.709999084472656,89.144373722902031,87.900156970936592,79.656856988514917,79.474860866669843,94.452216644525691,93.483327783855771,82.731286845010217,82.429957665414065
Wisconsin,Jefferson,55055101400,40.509998321533203,89.709999084472656,79.487751602978136,77.308186272178091,69.835826854874696,69.115968225277086,87.230340579113800,84.764305760357701,72.604927543039665,71.362317461827516
Wisconsin,Jefferson,55055101500,56.919998168945312,89.709999084472656,82.686661812715784,82.387147409979548,88.334077083871577,88.354421348047367,86.035903645619030,86.436284069828289,75.320008455269274,76.140417637825237
Wisconsin,Jefferson,55055101600,54.330001831054688,89.709999084472656,90.849519693731366,90.226180849545727,92.322145759447594,92.221614422299396,95.623141039959563,95.193359653712605,84.981327947013639,84.996194643961374
Wisconsin,Jefferson,55055101701,7.429999828338623,89.709999084472656,64.005214082720713,54.518860295866432,81.741315733846903,76.234362365028773,66.710948613348066,58.108975883556099,56.724287760997726,48.313751605384581
Wisconsin,Jefferson,55055101702,7.030000209808350,89.709999084472656,88.255396105878759,80.193121818960194,84.133452333419456,78.767302478238122,93.542281421568049,83.434809494363321,81.784766423186227,73.977310564619700
Wisconsin,Juneau,55057100100,69.089996337890625,37.569999694824219,82.819362566643960,84.527660181705755,96.521596166944590,96.880797222090081,73.827018257485804,78.214336678875512,67.970970242149519,71.422965323693106
Wisconsin,Juneau,55057100200,39.310001373291016,37.569999694824219,87.103365666909355,85.085382676116637,76.742137773915502,75.969176616087140,75.421168338016244,73.951148741854155,72.119923902576517,71.085239975265196
Wisconsin,Juneau,55057100301,21.590000152587891,37.569999694824219,69.752448505061409,65.033534700090385,80.763088052234778,78.030014745754656,62.410505402005626,58.284973600342482,55.070812880193529,50.899015364125013
Wisconsin,Juneau,55057100302,59.240001678466797,37.569999694824219,76.846654296920875,77.871854635399330,54.737299480940415,56.603481900775343,72.178789339415232,74.536222232792653,63.123282523428138,65.058507349093858
Wisconsin,Juneau,55057100400,68.800003051757812,37.569999694824219,91.232355497099377,92.127669695095847,91.394414824905468,92.319126670789132,86.677795934682166,89.616134709603770,78.467247574981798,81.214622080578408
Wisconsin,Juneau,55057100500,71.919998168945312,37.569999694824219,88.806162951828455,90.135803643628407,89.753857716607556,91.047899919136185,81.836564347938534,86.250772962945348,74.475655870540436,78.123959472958191
Wisconsin,Juneau,55057100600,48.500000000000000,37.569999694824219,85.522700049322410,84.563335394567858,94.108321394179967,93.926889597107930,73.935175932566040,74.237739618513061,70.307912722831574,70.610759644199206
Wisconsin,Juneau,55057100700,48.490001678466797,37.569999694824219,89.179604011555540,88.149883460971310,97.279047372994810,97.147172144793785,90.797192602955519,90.116776863435291,76.870141156023209,77.029919611853686
Wisconsin,Kenosha,55059000101,48.130001068115234,96.790000915527344,57.594475890739126,56.412024925082051,66.707377222444038,66.799457736764495,57.747969104524991,57.230176473386294,39.863071611433405,38.807496551396092
Wisconsin,Kenosha,55059000102,56.639999389648438,96.790000915527344,73.158043074899595,73.218617704418961,60.783991356835855,61.826333063787274,72.912380526915982,73.785853588926415,53.019235737604809,53.504495076820625
Wisconsin,Kenosha,55059000300,54.319999694824219,96.790000915527344,78.791366230593979,78.263092803120387,86.810954271085322,86.690767254911279,82.278600063483850,82.318175331779472,58.987246635507432,59.247015173857207
Wisconsin,Kenosha,55059000400,42.240001678466797,96.790000915527344,71.793456561054086,69.905579603291628,44.322051812011182,43.982780763925220,69.932166327694247,68.302573372021129,51.519599783920903,50.101079769775957
Wisconsin,Kenosha,55059000501,70.110000610351562,96.790000915527344,66.766094370199866,68.706892451124958,0,0,63.159379739245956,65.763687390001422,46.579138971745309,48.817961280502310
Wisconsin,Kenosha,55059000502,52.490001678466797,96.790000915527344,66.224722267891110,65.626932407363356,28.104375601850762,28.132283689292681,68.305098693878506,68.326356847262531,46.774079902294666,46.614422299386391
Wisconsin,Kenosha,55059000601,49.979999542236328,96.790000915527344,83.211593113652910,81.890072777434241,81.706085445193409,81.441754269133810,96.158051280845513,95.274223469533368,65.449655917514150,65.248775151025058
Wisconsin,Kenosha,55059000603,57.770000457763672,96.790000915527344,72.731756582192261,72.981972125767015,55.670902130258114,56.831803263092809,80.626844264704161,81.439375921609667,53.561782182868690,54.185891642486808
Wisconsin,Kenosha,55059000604,31.579999923706055,96.790000915527344,73.338891889987551,70.016172763164150,38.135613124456867,37.273462398325641,73.533111531724288,70.085144841364226,53.228268783615562,50.355562954858968
Wisconsin,Kenosha,55059000700,96.389999389648438,96.790000915527344,79.049721680719642,84.046044808067350,32.704276957042531,34.458688103505686,82.091675385899535,89.548351805165765,59.219766540620519,66.165628121581122
Wisconsin,Kenosha,55059000800,84.709999084472656,96.790000915527344,66.528877093266317,70.695190981306183,44.161166827160201,47.136469580935163,63.499135914226258,68.598677638776579,46.437043474176200,50.757503686438668
Wisconsin,Kenosha,55059000900,90.830001831054688,96.790000915527344,74.090471381262176,78.799410169814010,59.361862038189628,64.097654949341205,71.609785918340947,78.906435808400317,53.675693449514995,59.463444798553965
Wisconsin,Kenosha,55059001000,82.370002746582031,96.790000915527344,65.599971815769081,69.351424630166960,31.672029499495029,32.680873329210861,72.210531265797485,77.825476858678584,46.513375766258783,50.487561242448741
Wisconsin,Kenosha,55059001100,94.860000610351562,96.790000915527344,71.227423256687885,76.759977167863767,0,0,71.752036773609532,80.048042619987640,50.871362472696525,57.118394139751707
Wisconsin,Kenosha,55059001200,79.889999389648438,96.790000915527344,73.916668623904926,77.022784569281271,0,0,75.066129013296347,80.210959425391238,53.592315099701715,57.485848832231369
Wisconsin,Kenosha,55059001300,87.580001831054688,96.790000915527344,73.733471122906735,78.014555486847740,0,0,74.071548653319383,80.722304143081388,53.324564905935134,58.493079008704754
Wisconsin,Kenosha,55059001401,21.329999923706055,96.790000915527344,65.469619747751125,59.983113732578609,0,0,66.627479103231806,61.835846453883846,45.639664607652023,41.308328973029539
Wisconsin,Kenosha,55059001402,50.330001831054688,96.790000915527344,76.383963172604936,75.539884887979838,0,0,80.150715368970509,79.685344622556258,56.300349954200627,55.847167388098754
Wisconsin,Kenosha,55059001500,43.700000762939453,96.790000915527344,72.327782605632152,70.680920896161354,0,0,74.605283267302298,73.253103743519006,52.161965380369679,50.868096846311182
Wisconsin,Kenosha,55059001600,56.439998626708984,96.790000915527344,70.357235126946478,70.415735147219721,53.532423608990761,54.473671692907764,70.885599746064585,71.790420016172760,50.016440801371630,50.508966370166007
Wisconsin,Kenosha,55059001700,39.849998474121094,96.790000915527344,66.096718885783403,63.704038434095992,28.917020926791459,28.794653474765731,67.730217138288992,65.842172858298056,46.208046597928458,44.366883889073868
Wisconsin,Kenosha,55059001800,73.879997253417969,96.790000915527344,62.018225802663409,64.433001950244972,0,0,69.249127097024484,73.168672406412028,43.604528266434926,45.869999524330495
Wisconsin,Kenosha,55059001900,34.310001373291016,96.790000915527344,63.375766258778214,60.055653332064885,37.300655283368954,36.628930219283639,66.277142286124075,63.605337011844163,44.113018766000422,41.566379679398750
Wisconsin,Kenosha,55059002000,15.199999809265137,96.790000915527344,80.867604575240151,74.441088331827046,71.082979073208534,67.122913000047575,90.331644349349290,82.520334871331400,61.500340559456980,55.137230652142890
Wisconsin,Kenosha,55059002100,92.750000000000000,96.790000915527344,78.069145313197268,82.736764496028158,0,0,83.173252136701890,89.689863482852118,58.101792047349512,64.378299957189739
Wisconsin,Kenosha,55059002200,55.360000610351562,96.790000915527344,71.600864316414970,71.470532274175895,0,0,73.730616851436025,74.392332207582172,51.378678629306904,51.671978309470582
Wisconsin,Kenosha,55059002300,61.939998626708984,96.790000915527344,80.732555135401739,81.052894448936868,0,0,88.186125251290250,88.885982019692719,61.068182351974066,62.476811111639627
Wisconsin,Kenosha,55059002400,70.260002136230469,96.790000915527344,76.710430514127353,78.408172002092940,33.393616271695983,34.176853921895066,84.715674633498310,87.187841887456599,57.048406416609907,59.585929696047188
Wisconsin,Kenosha,55059002500,9.560000419616699,96.790000915527344,70.399511473330662,61.952385482566704,69.162928341592874,63.921657232554821,76.737870469427833,67.234695333682154,50.674072856236940,43.222898729962424
Wisconsin,Kenosha,55059002603,51.849998474121094,96.790000915527344,77.772036545552766,77.025162916805400,54.638654672710615,55.214526946677445,87.363186419158012,86.609903439090516,58.319045494046087,58.200542263235498
Wisconsin,Kenosha,55059002604,50.340000152587891,96.790000915527344,73.553796650773890,72.754839937211628,48.225567794818794,48.494506017219237,81.556765145013571,80.922085335109159,53.878854780750174,53.467630690196458
Wisconsin,Kenosha,55059002605,57.680000305175781,96.790000915527344,81.588651149681752,81.295485896399171,82.356671442328022,82.765304666317846,98.516358848355893,98.338724254388055,64.854264039270021,65.691147790515146
Wisconsin,Kenosha,55059002606,10.789999961853027,96.790000915527344,76.644667308640805,69.037482756980452,50.088075721633750,46.282642819768824,84.196047542351963,74.530276363982310,56.975597153392677,49.684868953051421
Wisconsin,Kenosha,55059002700,16.530000686645508,96.790000915527344,83.410057073067620,77.268943538029774,84.747633698945435,81.302620938971600,96.118079966141948,91.008657184987868,65.280550531977354,59.417067021833226
Wisconsin,Kenosha,55059002801,20.870000839233398,96.790000915527344,70.946755290415012,65.687580269228945,76.106818235197409,73.012890643580846,80.160120384194883,74.045093469057704,51.680484768771876,47.043714027493699
Wisconsin,Kenosha,55059002802,8.520000457763672,96.790000915527344,67.800690513657614,58.803453360605054,75.785048265495462,70.188602958664319,77.976981225238362,67.868524948865527,50.162059327806098,42.448746610854776
Wisconsin,Kenosha,55059002903,27.770000457763672,96.790000915527344,69.411889048077597,65.414070303952812,82.125325880170038,79.974313846739292,76.736694842524784,72.500356752128624,49.957723653615801,46.590638824144989
Wisconsin,Kenosha,55059002904,33.830001831054688,96.790000915527344,79.389106794748344,76.259335014032246,87.109237381684949,85.553917138372256,89.859042334324783,86.228178661466018,60.140451417431947,57.408552537696814
Wisconsin,Kenosha,55059002905,9.680000305175781,96.790000915527344,72.727059210371792,64.477001379441560,76.290015736195599,70.996051943109933,78.872808925359450,69.180183608428862,52.921765272330134,45.434761927412829
Wisconsin,Kenosha,55059002906,23.299999237060547,96.790000915527344,79.134274373488040,74.460115112020162,55.665030415482541,53.393901916948103,86.745982295058838,80.838843171764267,59.480470676656417,54.980259715549643
Wisconsin,Kenosha,55059003001,26.559999465942383,96.790000915527344,76.321722995983748,72.268467868524937,67.467177114404492,65.272558626266473,87.901623540753107,82.764115492555774,56.976771496347787,53.139418731865092
Wisconsin,Kenosha,55059003002,47.319999694824219,96.790000915527344,78.493083119994367,77.063216477191645,60.328346290250600,60.528944489368783,90.116504626091867,88.544689149978595,59.205674425159124,58.468106359701281
Wisconsin,Kewaunee,55061960100,48.119998931884766,99.739997863769531,44.635601381027321,43.862674213956140,61.112807384268500,61.226989487703939,64.907536944075432,64.104789991913620,85.763440355121318,84.954573562288928
Wisconsin,Kewaunee,55061960200,21.379999160766602,99.739997863769531,42.909317237005894,38.956143271654852,62.403410291941661,59.623983256433434,66.790891242755208,61.863197450411455,84.665429692087287,80.766303572277991
Wisconsin,Kewaunee,55061960401,37.430000305175781,99.739997863769531,53.934048899640651,51.538790848118730,69.609178664537197,68.377491319031535,84.485251760501285,81.283594158778484,92.389083307889237,91.113304476050033
Wisconsin,Kewaunee,55061960402,9.420000076293945,99.739997863769531,48.247880310966011,41.567568853160822,58.627897691241749,53.827950340103691,78.051045720130261,68.172953431955477,89.722150456819406,84.314798078295212
Wisconsin,Kewaunee,55061960500,40.279998779296875,99.739997863769531,57.105949221410626,54.745992484421826,60.296639030462451,59.716738809874904,88.630512220641648,85.823859582362175,93.604528266434926,92.698473100889501
Wisconsin,La Crosse,55063000100,59.000000000000000,92.480003356933594,81.206989689268852,81.245540598392239,97.033609695375432,97.012795509679876,86.413279881496806,87.036816819673689,62.928341592878787,64.078628169148075
Wisconsin,La Crosse,55063000200,65.019996643066406,92.480003356933594,82.330835897315453,82.950815773200787,97.694764779106094,97.817866146601347,83.420133786341566,85.404081244351431,60.143974446297300,62.183085192408313
Wisconsin,La Crosse,55063000300,87.819999694824219,92.480003356933594,68.803579397327198,73.651476953812491,70.810531507621491,74.983351567331013,76.498042581206420,83.447890405746080,55.817694999647692,61.464824240117963
Wisconsin,La Crosse,55063000401,49.060001373291016,92.480003356933594,68.808276769147653,67.929172810731103,0,0,68.681299302853247,68.308519240831473,49.111022382976728,48.741854159729819
Wisconsin,La Crosse,55063000402,46.040000915527344,92.480003356933594,73.274303027456128,72.008038814631590,47.914366911712897,47.911810873804882,62.516311823279771,61.751415116776862,42.775442140122600,41.621081672453982
Wisconsin,La Crosse,55063000500,24.799999237060547,92.480003356933594,83.256218145947344,78.743519002996720,46.648425206097187,44.880606954288162,82.671259449101228,77.450887123626501,59.350118608638468,55.235932074394711
Wisconsin,La Crosse,55063000600,1.899999976158142,92.480003356933594,65.670432393076069,52.893259763116582,26.691641026845481,26.347333872425438,58.790750167526831,47.480140798173430,40.422058858068908,32.259905817438046
Wisconsin,La Crosse,55063000700,7.329998970031738,92.480003356933594,80.113676398055290,71.236265043048093,81.394884562087512,75.821719069590443,76.628537167444549,66.278599628977787,54.650398102261789,46.320696380155070
Wisconsin,La Crosse,55063000800,20.829999923706055,92.480003356933594,72.494539305258712,67.363126099985720,0,0,65.758690821880776,61.004613994196831,45.920332573924888,41.567568853160822
Wisconsin,La Crosse,55063000900,67.370002746582031,92.480003356933594,77.203654555276330,78.651952623317328,65.826620006106580,67.981496456262192,73.710631194084243,76.724301955001664,52.530709068276302,54.631831803263097
Wisconsin,La Crosse,55063001000,48.130001068115234,92.480003356933594,76.248913732766525,75.262807401417504,33.664889494327923,33.677400941825617,69.342001622365117,68.804404699614707,48.734058294384290,48.217428530656896
Wisconsin,La Crosse,55063001101,7.380000114440918,92.480003356933594,65.937008243887547,56.466726918137276,0,0,65.121501040429806,56.683156542834034,46.117622190384481,38.775388859820197
Wisconsin,La Crosse,55063001102,59.939998626708984,92.480003356933594,78.249994128285223,78.634115016886270,41.516546492237595,42.503448603910002,76.247634050857613,77.884935546782103,54.570542781313861,55.684250582695135
Wisconsin,La Crosse,55063001200,35.709999084472656,92.480003356933594,79.018014420931493,76.234362365028773,68.465368626253607,67.277505589116686,72.845369793442345,70.239737430433337,51.458533950254839,49.301955001664844
Wisconsin,La Crosse,55063010101,27.340000152587891,92.480003356933594,85.245555111914882,81.343052846881989,80.435446367757237,78.158445512058222,84.365337816390593,79.559292203776820,63.368720201047509,59.706036246016268
Wisconsin,La Crosse,55063010102,48.779998779296875,92.480003356933594,82.706625642952773,81.371593017171676,49.476243042017991,49.813299719354994,81.232292119772865,80.527279646101888,60.059421753528895,59.622794082671362
Wisconsin,La Crosse,55063010202,31.979999542236328,92.480003356933594,89.785564976395705,86.909575227132180,79.141320431218730,77.284402796936689,94.021937198010846,90.783903343956624,69.939169034924959,67.325072539599489
Wisconsin,La Crosse,55063010203,1.100000023841858,92.480003356933594,64.164924724616583,50.651667221614424,63.197266129600493,54.773343480949436,61.956713417429846,49.682490605527278,43.582215750287709,33.977072729867288
Wisconsin,La Crosse,55063010204,41.029998779296875,92.480003356933594,83.132912135660092,80.856680778195312,51.714540714470260,51.342577177377159,82.610126850142834,80.460685915425969,59.326631749536126,57.760547971269560
Wisconsin,La Crosse,55063010205,11.119999885559082,92.480003356933594,83.900932428306362,76.463872901108303,77.834276722173939,73.031917423773962,85.998283584721563,76.441278599628987,62.803861239636426,55.317985063977545
Wisconsin,La Crosse,55063010300,39.700000762939453,92.480003356933594,80.039692791882942,77.678019312181902,85.683585034173376,84.601388954954089,79.982600721834913,77.867097940351044,57.617962749841467,55.816248870284923
Wisconsin,La Crosse,55063010401,9.329999923706055,92.480003356933594,84.701834323695891,76.776625600532753,57.235126946473450,52.682776007230181,90.151773433183251,80.149122389763590,66.126077459661317,58.193407220663083
Wisconsin,La Crosse,55063010403,47.520000457763672,92.480003356933594,84.746459355990325,83.233839128573479,0,0,83.501252042651743,82.393093278789891,59.795194588627666,59.187556485753703
Wisconsin,La Crosse,55063010404,38.389999389648438,92.480003356933594,77.587664701599451,75.300860961803735,60.727622894990255,60.099652761261481,75.879662830204211,73.701422251819437,54.357986706437742,52.460400513723059
Wisconsin,La Crosse,55063010500,68.709999084472656,92.480003356933594,84.691265237099842,85.540836226989498,72.527420908001972,74.579032488227185,91.654224615276092,92.947010417162161,67.644502900627103,70.219521476478135
Wisconsin,La Crosse,55063010600,7.969999790191650,92.480003356933594,76.928858303779037,68.332302716072874,76.434459919674950,70.727298672882071,76.088924418946405,66.103791085953475,54.938112126265359,46.861770441896972
Wisconsin,La Crosse,55063010700,40.990001678466797,92.480003356933594,84.707706038471471,82.444227750558909,80.336801559527444,79.351186795414534,85.853681475646894,83.459782143366795,62.214341076167891,60.669266993293057
Wisconsin,La Crosse,55063010800,25.790000915527344,92.480003356933594,75.384597317800697,71.252913475717065,56.463583624961835,54.554535508728527,68.133457166033779,64.064358084003231,51.660520938534894,47.986728820815301
Wisconsin,Lafayette,55065970100,43.610000610351562,58.450000762939453,65.195997839208957,63.671930742520097,81.454776052798465,80.872140037102227,73.832896392001032,72.990296342101516,81.602743265143147,80.836464824240124
Wisconsin,Lafayette,55065970200,62.529998779296875,58.450000762939453,69.212250745707777,70.710650240213099,81.733095333161103,82.842600960852394,82.003503368171081,84.161394662988158,85.749348239659909,86.737145031632025
Wisconsin,Lafayette,55065970300,43.029998779296875,58.450000762939453,67.206472978368609,65.718498787042762,67.166545317894631,67.028968272844025,83.639976017211183,82.077962231841312,83.939685745825216,83.061408933073295
Wisconsin,Lafayette,55065970400,43.040000915527344,58.450000762939453,63.265378020997254,61.584930790087043,60.396458181647375,60.452837368596299,77.591375601039260,76.446035294677259,81.684947272001324,80.861437473243598
Wisconsin,Lafayette,55065970500,36.779998779296875,58.450000762939453,68.333842215280555,65.953955191932650,72.151631162364666,71.150644532179044,79.299561491165164,76.982352661370882,83.302017521196888,81.735480188365131
Wisconsin,Langlade,55067960101,16.770000457763672,67.400001525878906,0,0,53.366841252319333,50.506588022641871,45.997578208579725,40.704228701897918,60.535030650351132,54.826856300242589
Wisconsin,Langlade,55067960102,33.459999084472656,67.400001525878906,0,0,33.311412264837827,32.943680730628358,54.132916377658390,51.869381153974217,65.901777955234039,63.655282309851117
Wisconsin,Langlade,55067960300,11.109999656677246,67.400001525878906,0,0,67.372055335040045,62.738429339295053,69.774632322686074,62.177139323597963,76.785588463254811,70.243304951719537
Wisconsin,Langlade,55067960400,18.010000228881836,67.400001525878906,0,0,48.008314348122227,45.552490129857773,78.844593879686343,72.398087808590589,82.903915259412358,78.473576559006801
Wisconsin,Langlade,55067960500,46.000000000000000,67.400001525878906,16.499518519388403,15.440232126718357,62.464476125607725,62.690862388812249,62.002562866648638,61.462445892593834,70.574488573643052,70.215953955191935
Wisconsin,Langlade,55067960600,56.369998931884766,67.400001525878906,0,0,68.713154989783220,69.811634876088092,74.417182962814920,75.838367502259430,82.577447917889941,83.207677305807920
Wisconsin,Langlade,55067960700,74.940002441406250,67.400001525878906,0,0,76.516663926533099,79.121676259335018,76.613254017704946,81.565428340389104,82.705451299997662,85.306568995861682
Wisconsin,Lincoln,55069960100,19.520000457763672,74.470001220703125,0,0,29.298682387204362,28.816058602482997,57.901976228824026,53.405793654568804,70.095356647955469,65.484231555914945
Wisconsin,Lincoln,55069960200,62.610000610351562,74.470001220703125,0,0,28.563543697301359,28.753032393093282,60.493057923137513,62.310326784949822,71.491650421589128,73.392237073681216
Wisconsin,Lincoln,55069960300,15.770000457763672,74.470001220703125,0,0,33.029569955609837,31.994720068496406,55.964543092604139,50.563668363221240,64.881273927237714,58.972316034819002
